39,89,"2015-05-07 08:11:55.613408","2015-05-07 08:11:55.613408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
40,89,"2015-05-07 08:11:55.616175","2015-05-07 08:11:55.616175",0,0,6428,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0," ","620 glossary, broadcast, quest translation"," "," "," "," "," "," ",0," ",0," "," file management"," ",1,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
41,89,"2015-05-07 08:11:55.619401","2015-05-07 08:11:55.619401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",2,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
42,89,"2015-05-07 08:11:55.622102","2015-05-07 08:11:55.622102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",3,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
43,89,"2015-05-07 08:11:55.624673","2015-05-07 08:11:55.624673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",4,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
44,89,"2015-05-07 08:11:55.627176","2015-05-07 08:11:55.627176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",5,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
45,89,"2015-05-07 08:11:55.629580","2015-05-07 08:11:55.629580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",6,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
46,89,"2015-05-07 08:11:55.632739","2015-05-07 08:11:55.632739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",,1,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
47,89,"2015-05-07 08:11:55.635432","2015-05-07 08:11:55.635432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
48,94,"2015-05-07 08:14:00.490710","2015-05-07 08:14:00.490710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
49,94,"2015-05-07 08:14:00.493608","2015-05-07 08:16:34.401282",0,0,2267,0,0,0,0,41,0,0,0,0,0,0,5,0,0,0,0.5,0,0.5,0," ","620 glossary, broadcast & spell translation"," "," "," "," "," 612 hotfix"," ",0," ",0," "," file management, project management"," ",2,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
50,94,"2015-05-07 08:14:00.496717","2015-05-07 08:16:34.404362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",3,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
51,94,"2015-05-07 08:14:00.499590","2015-05-07 08:16:34.406467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",4,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
52,94,"2015-05-07 08:14:00.502668","2015-05-07 08:16:34.408292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",5,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
53,94,"2015-05-07 08:14:00.505229","2015-05-07 08:16:34.410346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",6,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
54,94,"2015-05-07 08:14:00.508325","2015-05-07 08:16:34.412627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",7,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
55,94,"2015-05-07 08:14:00.510988","2015-05-07 08:16:34.414633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",7,1,0,1,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
56,94,"2015-05-07 08:14:00.513427","2015-05-07 08:14:00.513427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",8,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
57,95,"2015-05-07 08:17:30.116945","2015-05-07 08:17:30.116945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
58,95,"2015-05-07 08:17:30.119905","2015-05-07 08:17:30.119905",0,2440,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0," "," "," 620 spell review"," "," "," "," "," ",0," ",0," ","Vendor management; file management "," ",1,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
59,95,"2015-05-07 08:17:30.122812","2015-05-07 08:17:30.122812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",2,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
60,95,"2015-05-07 08:17:30.125534","2015-05-07 08:17:30.125534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",3,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
61,95,"2015-05-07 08:17:30.127927","2015-05-07 08:17:30.127927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",4,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
62,95,"2015-05-07 08:17:30.130695","2015-05-07 08:17:30.130695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",5,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
63,95,"2015-05-07 08:17:30.133061","2015-05-07 08:17:30.133061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",6,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
64,95,"2015-05-07 08:17:30.135734","2015-05-07 08:17:30.135734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",7,1.5,0,2.5,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
65,95,"2015-05-07 08:17:30.138569","2015-05-07 08:17:30.138569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",8,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
66,96,"2015-05-07 08:19:21.640350","2015-05-07 08:19:21.640350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
67,96,"2015-05-07 08:19:21.643098","2015-05-07 08:19:21.643098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",1,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
68,96,"2015-05-07 08:19:21.645782","2015-05-07 08:19:21.645782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",2,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
69,96,"2015-05-07 08:19:21.648475","2015-05-07 08:19:21.648475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",3,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
70,96,"2015-05-07 08:19:21.651037","2015-05-07 08:19:21.651037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",4,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
71,96,"2015-05-07 08:19:21.653819","2015-05-07 08:19:21.653819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",5,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
72,96,"2015-05-07 08:19:21.656373","2015-05-07 08:19:21.656373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",6,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
73,96,"2015-05-07 08:19:21.658868","2015-05-07 08:19:21.658868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",7,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
74,96,"2015-05-07 08:19:21.661235","2015-05-07 08:19:21.661235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",8,0,0,0,0,0,0,8,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
75,97,"2015-05-07 08:20:10.536384","2015-05-07 08:20:10.536384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
76,97,"2015-05-07 08:20:10.539145","2015-05-07 08:20:10.539145",0,0,3622,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0.5,0," "," 6.2 miscellanous tables translation"," "," "," "," "," "," ",0," ",0," "," file management"," ",1,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
77,97,"2015-05-07 08:20:10.542609","2015-05-07 08:20:10.542609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",2,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
78,97,"2015-05-07 08:20:10.544766","2015-05-07 08:20:10.544766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",3,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
79,97,"2015-05-07 08:20:10.547141","2015-05-07 08:20:10.547141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",4,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
80,97,"2015-05-07 08:20:10.549883","2015-05-07 08:20:10.549883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",5,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
81,97,"2015-05-07 08:20:10.552396","2015-05-07 08:20:10.552396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",6,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
82,97,"2015-05-07 08:20:10.554871","2015-05-07 08:20:10.554871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",7,2,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
83,97,"2015-05-07 08:20:10.558172","2015-05-07 08:20:10.558172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",8,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
84,98,"2015-05-07 08:21:07.524363","2015-05-07 08:21:07.524363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
85,98,"2015-05-07 08:21:07.527067","2015-05-07 08:21:07.527067",0,0,3962,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0.5,0," "," 620 miscellanous tables translation"," "," "," "," "," "," ",0," ",0," "," file management"," ",1,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
86,98,"2015-05-07 08:21:07.529984","2015-05-07 08:21:07.529984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",2,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
87,98,"2015-05-07 08:21:07.532540","2015-05-07 08:21:07.532540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",3,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
88,98,"2015-05-07 08:21:07.534990","2015-05-07 08:21:07.534990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",4,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
89,98,"2015-05-07 08:21:07.537706","2015-05-07 08:21:07.537706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",5,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
90,98,"2015-05-07 08:21:07.540181","2015-05-07 08:21:07.540181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",6,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
91,98,"2015-05-07 08:21:07.542706","2015-05-07 08:21:07.542706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",7,2,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
92,98,"2015-05-07 08:21:07.545559","2015-05-07 08:21:07.545559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",8,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
93,99,"2015-05-07 08:22:11.175029","2015-05-07 08:22:11.175029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
94,99,"2015-05-07 08:22:11.178125","2015-05-07 08:22:11.178125",0,0,3402,0,0,0,0,228,0,0,0,0,0,0,6,0,0,0,0.5,0,1,0," "," 620 miscellanouse tables translation"," "," "," "," "," CMTY blog translation"," ",0," ",0," "," file management"," ",1,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
95,99,"2015-05-07 08:22:11.180990","2015-05-07 08:22:11.180990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",2,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
96,99,"2015-05-07 08:22:11.184507","2015-05-07 08:22:11.184507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",3,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
97,99,"2015-05-07 08:22:11.187151","2015-05-07 08:22:11.187151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",4,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
98,99,"2015-05-07 08:22:11.189527","2015-05-07 08:22:11.189527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",5,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
99,99,"2015-05-07 08:22:11.192067","2015-05-07 08:22:11.192067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",6,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
100,99,"2015-05-07 08:22:11.194506","2015-05-07 08:22:11.194506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "," "," "," "," "," "," ",0," ",0," "," "," ",7,0,0,0.5,0,0,0,0,0," "," "," "," "," "," "," "," ",0,0,0,0," "," "
